feature,mean_abs_shap
S_2254,0.0
S_2203,0.0
S_2197,0.0
S_2195,0.0
S_2194,0.0
S_2191,0.0
S_2173,0.0
S_2157,0.0
S_2281,0.0
S_2570,0.0
S_2569,0.0
S_2568,0.0
S_2567,0.0
S_2566,0.0
S_2565,0.0
S_2564,0.0
S_2563,0.0
S_2562,0.0
S_2497,0.0
S_2560,0.0
S_2559,0.0
S_2558,0.0
S_2557,0.0
S_2556,0.0
S_2555,0.0
S_2554,0.0
S_2553,0.0
S_2552,0.0
S_2551,0.0
S_2561,0.0
S_2591,0.0
S_2590,0.0
S_2589,0.0
S_2588,0.0
S_2587,0.0
S_2586,0.0
S_2585,0.0
S_2584,0.0
S_2583,0.0
S_2571,0.0
S_2581,0.0
S_2580,0.0
S_2579,0.0
S_2578,0.0
S_2577,0.0
S_2576,0.0
S_2575,0.0
S_2574,0.0
S_2573,0.0
S_2572,0.0
S_2582,0.0
S_2525,0.0
S_2524,0.0
S_2523,0.0
S_2522,0.0
S_2521,0.0
S_2520,0.0
S_2519,0.0
S_2518,0.0
S_2517,0.0
S_2550,0.0
S_2515,0.0
S_2509,0.0
S_2505,0.0
S_2504,0.0
S_2503,0.0
S_2502,0.0
S_2501,0.0
S_2500,0.0
S_2499,0.0
S_2498,0.0
S_2516,0.0
S_2549,0.0
S_2548,0.0
S_2547,0.0
S_2546,0.0
S_2545,0.0
S_2544,0.0
S_2543,0.0
S_2542,0.0
S_2541,0.0
S_2526,0.0
S_2539,0.0
S_2538,0.0
S_2537,0.0
S_2536,0.0
S_2535,0.0
S_2534,0.0
S_2533,0.0
S_2532,0.0
S_2531,0.0
S_2530,0.0
S_2540,0.0
ORF1ab_4322,0.0
ORF1ab_4318,0.0
ORF1ab_4315,0.0
ORF1ab_4311,0.0
ORF1ab_4287,0.0
ORF1ab_4279,0.0
ORF1ab_4276,0.0
ORF1ab_4240,0.0
ORF1ab_4212,0.0
ORF1ab_17574,0.0
ORF1ab_4180,0.0
ORF1ab_4159,0.0
ORF1ab_4157,0.0
ORF1ab_4135,0.0
ORF1ab_4128,0.0
ORF1ab_4096,0.0
ORF1ab_4081,0.0
ORF1ab_4067,0.0
ORF1ab_4057,0.0
ORF1ab_4056,0.0
ORF1ab_4188,0.0
ORF1ab_4636,0.0
ORF1ab_4629,0.0
ORF1ab_4627,0.0
ORF1ab_4626,0.0
ORF1ab_4612,0.0
ORF1ab_4591,0.0
ORF1ab_4568,0.0
ORF1ab_4551,0.0
ORF1ab_4531,0.0
ORF1ab_4369,0.0
ORF1ab_4520,0.0
ORF1ab_4499,0.0
ORF1ab_4468,0.0
ORF1ab_4429,0.0
ORF1ab_4422,0.0
ORF1ab_4419,0.0
ORF1ab_4417,0.0
ORF1ab_4402,0.0
ORF1ab_4395,0.0
ORF1ab_4383,0.0
ORF1ab_4530,0.0
ORF1ab_3818,0.0
ORF1ab_3809,0.0
ORF1ab_3793,0.0
ORF1ab_3741,0.0
ORF1ab_3726,0.0
ORF1ab_3702,0.0
ORF1ab_3685,0.0
ORF1ab_3684,0.0
ORF1ab_3682,0.0
ORF1ab_4036,0.0
ORF1ab_3660,0.0
ORF1ab_3651,0.0
ORF1ab_3639,0.0
ORF1ab_3638,0.0
ORF1ab_3632,0.0
ORF1ab_3620,0.0
ORF1ab_3610,0.0
ORF1ab_3607,0.0
ORF1ab_3580,0.0
ORF1ab_3565,0.0
ORF1ab_3670,0.0
ORF1ab_4018,0.0
ORF1ab_4012,0.0
ORF1ab_4003,0.0
ORF1ab_3967,0.0
ORF1ab_3962,0.0
ORF1ab_3950,0.0
ORF1ab_3949,0.0
ORF1ab_3942,0.0
ORF1ab_3937,0.0
ORF1ab_3820,0.0
ORF1ab_3919,0.0
ORF1ab_3917,0.0
ORF1ab_3902,0.0
ORF1ab_3898,0.0
ORF1ab_3896,0.0
ORF1ab_3894,0.0
ORF1ab_3884,0.0
ORF1ab_3872,0.0
ORF1ab_3835,0.0
ORF1ab_3826,0.0
ORF1ab_3920,0.0
ORF1ab_5377,0.0
ORF1ab_5365,0.0
ORF1ab_5364,0.0
ORF1ab_5358,0.0
ORF1ab_5320,0.0
ORF1ab_5311,0.0
ORF1ab_5308,0.0
ORF1ab_5306,0.0
ORF1ab_5288,0.0
ORF1ab_4640,0.0
ORF1ab_5254,0.0
ORF1ab_5251,0.0
ORF1ab_5250,0.0
ORF1ab_5248,0.0
ORF1ab_5233,0.0
ORF1ab_5201,0.0
ORF1ab_5174,0.0
ORF1ab_5173,0.0
ORF1ab_5146,0.0
ORF1ab_5124,0.0
ORF1ab_5262,0.0
ORF1ab_5567,0.0
ORF1ab_5566,0.0
ORF1ab_5565,0.0
ORF1ab_5564,0.0
ORF1ab_5563,0.0
ORF1ab_5562,0.0
ORF1ab_5561,0.0
ORF1ab_5560,0.0
ORF1ab_5559,0.0
ORF1ab_5390,0.0
ORF1ab_5555,0.0
ORF1ab_5551,0.0
ORF1ab_5548,0.0
ORF1ab_5540,0.0
ORF1ab_5516,0.0
ORF1ab_5484,0.0
ORF1ab_5466,0.0
ORF1ab_5460,0.0
ORF1ab_5444,0.0
ORF1ab_5440,0.0
ORF1ab_5558,0.0
ORF1ab_4883,0.0
ORF1ab_4876,0.0
ORF1ab_4847,0.0
ORF1ab_4843,0.0
ORF1ab_4838,0.0
ORF1ab_4807,0.0
ORF1ab_4799,0.0
ORF1ab_4788,0.0
ORF1ab_4787,0.0
ORF1ab_5122,0.0
ORF1ab_4776,0.0
ORF1ab_4767,0.0
ORF1ab_4759,0.0
ORF1ab_4756,0.0
ORF1ab_4748,0.0
ORF1ab_4747,0.0
ORF1ab_4735,0.0
ORF1ab_4720,0.0
ORF1ab_4700,0.0
ORF1ab_4696,0.0
ORF1ab_4777,0.0
ORF1ab_5101,0.0
ORF1ab_5075,0.0
ORF1ab_5074,0.0
ORF1ab_5046,0.0
ORF1ab_5037,0.0
ORF1ab_5014,0.0
ORF1ab_5010,0.0
ORF1ab_5002,0.0
ORF1ab_4995,0.0
ORF1ab_4886,0.0
ORF1ab_4975,0.0
ORF1ab_4957,0.0
ORF1ab_4942,0.0
ORF1ab_4939,0.0
ORF1ab_4930,0.0
ORF1ab_4928,0.0
ORF1ab_4920,0.0
ORF1ab_4919,0.0
ORF1ab_4911,0.0
ORF1ab_4900,0.0
ORF1ab_4994,0.0
ORF1ab_3388,0.0
ORF1ab_3387,0.0
ORF1ab_3386,0.0
ORF1ab_3385,0.0
ORF1ab_3384,0.0
ORF1ab_3383,0.0
ORF1ab_3380,0.0
ORF1ab_3379,0.0
ORF1ab_3378,0.0
ORF1ab_3553,0.0
ORF1ab_3373,0.0
ORF1ab_3372,0.0
ORF1ab_3371,0.0
ORF1ab_3355,0.0
ORF1ab_3340,0.0
ORF1ab_3338,0.0
ORF1ab_3323,0.0
ORF1ab_3307,0.0
ORF1ab_3288,0.0
ORF1ab_3279,0.0
ORF1ab_3374,0.0
ORF1ab_3425,0.0
ORF1ab_3424,0.0
ORF1ab_3419,0.0
ORF1ab_3418,0.0
ORF1ab_3417,0.0
ORF1ab_3416,0.0
ORF1ab_3412,0.0
ORF1ab_3402,0.0
ORF1ab_3401,0.0
ORF1ab_3389,0.0
ORF1ab_3399,0.0
ORF1ab_3398,0.0
ORF1ab_3397,0.0
ORF1ab_3396,0.0
ORF1ab_3395,0.0
ORF1ab_3394,0.0
ORF1ab_3393,0.0
ORF1ab_3392,0.0
ORF1ab_3391,0.0
ORF1ab_3390,0.0
ORF1ab_3400,0.0
ORF1ab_3038,0.0
ORF1ab_3030,0.0
ORF1ab_3017,0.0
ORF1ab_3003,0.0
ORF1ab_2998,0.0
ORF1ab_2995,0.0
ORF1ab_2987,0.0
ORF1ab_2979,0.0
ORF1ab_2973,0.0
ORF1ab_3273,0.0
ORF1ab_2941,0.0
ORF1ab_2932,0.0
ORF1ab_2913,0.0
ORF1ab_2904,0.0
ORF1ab_2901,0.0
ORF1ab_2897,0.0
ORF1ab_2876,0.0
ORF1ab_2853,0.0
ORF1ab_2832,0.0
ORF1ab_2830,0.0
ORF1ab_2967,0.0
ORF1ab_3268,0.0
ORF1ab_3259,0.0
ORF1ab_3234,0.0
ORF1ab_3232,0.0
ORF1ab_3229,0.0
ORF1ab_3228,0.0
ORF1ab_3222,0.0
ORF1ab_3219,0.0
ORF1ab_3211,0.0
ORF1ab_3076,0.0
ORF1ab_3162,0.0
ORF1ab_3157,0.0
ORF1ab_3147,0.0
ORF1ab_3133,0.0
ORF1ab_3084,0.0
ORF1ab_3083,0.0
ORF1ab_3082,0.0
ORF1ab_3081,0.0
ORF1ab_3080,0.0
ORF1ab_3079,0.0
ORF1ab_3190,0.0
ORF1ab_3511,0.0
ORF1ab_3510,0.0
ORF1ab_3509,0.0
ORF1ab_3508,0.0
ORF1ab_3507,0.0
ORF1ab_3506,0.0
ORF1ab_3505,0.0
ORF1ab_3504,0.0
ORF1ab_3503,0.0
ORF1ab_3426,0.0
ORF1ab_3501,0.0
ORF1ab_3500,0.0
ORF1ab_3499,0.0
ORF1ab_3498,0.0
ORF1ab_3497,0.0
ORF1ab_3496,0.0
ORF1ab_3495,0.0
ORF1ab_3494,0.0
ORF1ab_3493,0.0
ORF1ab_3492,0.0
ORF1ab_3502,0.0
ORF1ab_3532,0.0
ORF1ab_3531,0.0
ORF1ab_3530,0.0
ORF1ab_3529,0.0
ORF1ab_3528,0.0
ORF1ab_3527,0.0
ORF1ab_3526,0.0
ORF1ab_3525,0.0
ORF1ab_3524,0.0
ORF1ab_3512,0.0
ORF1ab_3522,0.0
ORF1ab_3521,0.0
ORF1ab_3520,0.0
ORF1ab_3519,0.0
ORF1ab_3518,0.0
ORF1ab_3517,0.0
ORF1ab_3516,0.0
ORF1ab_3515,0.0
ORF1ab_3514,0.0
ORF1ab_3513,0.0
ORF1ab_3523,0.0
ORF1ab_3458,0.0
ORF1ab_3453,0.0
ORF1ab_3452,0.0
ORF1ab_3451,0.0
ORF1ab_3450,0.0
ORF1ab_3449,0.0
ORF1ab_3448,0.0
ORF1ab_3447,0.0
ORF1ab_3446,0.0
ORF1ab_3491,0.0
ORF1ab_3444,0.0
ORF1ab_3443,0.0
ORF1ab_3442,0.0
ORF1ab_3441,0.0
ORF1ab_3440,0.0
ORF1ab_3439,0.0
ORF1ab_3438,0.0
ORF1ab_3431,0.0
ORF1ab_3428,0.0
ORF1ab_3427,0.0
ORF1ab_3445,0.0
ORF1ab_3490,0.0
ORF1ab_3489,0.0
ORF1ab_3488,0.0
ORF1ab_3487,0.0
ORF1ab_3486,0.0
ORF1ab_3485,0.0
ORF1ab_3484,0.0
ORF1ab_3483,0.0
ORF1ab_3482,0.0
ORF1ab_3459,0.0
ORF1ab_3480,0.0
ORF1ab_3479,0.0
ORF1ab_3478,0.0
ORF1ab_3477,0.0
ORF1ab_3476,0.0
ORF1ab_3475,0.0
ORF1ab_3474,0.0
ORF1ab_3473,0.0
ORF1ab_3465,0.0
ORF1ab_3460,0.0
ORF1ab_3481,0.0
ORF1ab_6111,0.0
ORF1ab_6104,0.0
ORF1ab_6098,0.0
ORF1ab_6088,0.0
ORF1ab_6077,0.0
ORF1ab_6076,0.0
ORF1ab_6075,0.0
ORF1ab_6074,0.0
ORF1ab_6073,0.0
ORF1ab_5568,0.0
ORF1ab_6071,0.0
ORF1ab_6070,0.0
ORF1ab_6069,0.0
ORF1ab_6068,0.0
ORF1ab_6067,0.0
ORF1ab_6066,0.0
ORF1ab_6065,0.0
ORF1ab_6064,0.0
ORF1ab_6063,0.0
ORF1ab_6062,0.0
ORF1ab_6072,0.0
ORF1ab_6261,0.0
ORF1ab_6257,0.0
ORF1ab_6251,0.0
ORF1ab_6250,0.0
ORF1ab_6249,0.0
ORF1ab_6237,0.0
ORF1ab_6219,0.0
ORF1ab_6197,0.0
ORF1ab_6195,0.0
ORF1ab_6114,0.0
ORF1ab_6182,0.0
ORF1ab_6177,0.0
ORF1ab_6169,0.0
ORF1ab_6165,0.0
ORF1ab_6164,0.0
ORF1ab_6157,0.0
ORF1ab_6142,0.0
ORF1ab_6138,0.0
ORF1ab_6130,0.0
ORF1ab_6127,0.0
ORF1ab_6185,0.0
ORF1ab_5934,0.0
ORF1ab_5932,0.0
ORF1ab_5919,0.0
ORF1ab_5911,0.0
ORF1ab_5910,0.0
ORF1ab_5909,0.0
ORF1ab_5908,0.0
ORF1ab_5907,0.0
ORF1ab_5906,0.0
ORF1ab_6061,0.0
ORF1ab_5904,0.0
ORF1ab_5903,0.0
ORF1ab_5902,0.0
ORF1ab_5901,0.0
ORF1ab_5900,0.0
ORF1ab_5899,0.0
ORF1ab_5898,0.0
ORF1ab_5897,0.0
ORF1ab_5896,0.0
ORF1ab_5895,0.0
ORF1ab_5905,0.0
ORF1ab_6060,0.0
ORF1ab_6059,0.0
ORF1ab_6058,0.0
ORF1ab_6057,0.0
ORF1ab_6056,0.0
ORF1ab_6055,0.0
ORF1ab_6054,0.0
ORF1ab_6053,0.0
ORF1ab_6052,0.0
ORF1ab_5959,0.0
ORF1ab_6050,0.0
ORF1ab_6049,0.0
ORF1ab_6048,0.0
ORF1ab_6047,0.0
ORF1ab_6046,0.0
ORF1ab_6045,0.0
ORF1ab_6022,0.0
ORF1ab_6021,0.0
ORF1ab_6004,0.0
ORF1ab_5965,0.0
ORF1ab_6051,0.0
ORF1ab_6718,0.0
ORF1ab_6713,0.0
ORF1ab_6690,0.0
ORF1ab_6684,0.0
ORF1ab_6673,0.0
ORF1ab_6672,0.0
ORF1ab_6658,0.0
ORF1ab_6637,0.0
ORF1ab_6632,0.0
ORF1ab_6266,0.0
ORF1ab_6624,0.0
ORF1ab_6620,0.0
ORF1ab_6604,0.0
ORF1ab_6561,0.0
ORF1ab_6549,0.0
ORF1ab_6543,0.0
ORF1ab_6542,0.0
ORF1ab_6472,0.0
ORF1ab_6445,0.0
ORF1ab_6442,0.0
ORF1ab_6626,0.0
ORF1ab_6843,0.0
ORF1ab_6842,0.0
ORF1ab_6841,0.0
ORF1ab_6840,0.0
ORF1ab_6839,0.0
ORF1ab_6838,0.0
ORF1ab_6837,0.0
ORF1ab_6836,0.0
ORF1ab_6835,0.0
ORF1ab_6726,0.0
ORF1ab_6833,0.0
ORF1ab_6832,0.0
ORF1ab_6831,0.0
ORF1ab_6830,0.0
ORF1ab_6829,0.0
ORF1ab_6822,0.0
ORF1ab_6792,0.0
ORF1ab_6778,0.0
ORF1ab_6755,0.0
ORF1ab_6742,0.0
ORF1ab_6834,0.0
ORF1ab_6397,0.0
ORF1ab_6396,0.0
ORF1ab_6395,0.0
ORF1ab_6394,0.0
ORF1ab_6393,0.0
ORF1ab_6392,0.0
ORF1ab_6391,0.0
ORF1ab_6390,0.0
ORF1ab_6383,0.0
ORF1ab_6441,0.0
ORF1ab_6372,0.0
ORF1ab_6333,0.0
ORF1ab_6312,0.0
ORF1ab_6309,0.0
ORF1ab_6304,0.0
ORF1ab_6279,0.0
ORF1ab_6277,0.0
ORF1ab_6276,0.0
ORF1ab_6275,0.0
ORF1ab_6272,0.0
ORF1ab_6376,0.0
ORF1ab_6437,0.0
ORF1ab_6419,0.0
ORF1ab_6417,0.0
ORF1ab_6415,0.0
ORF1ab_6414,0.0
ORF1ab_6413,0.0
ORF1ab_6412,0.0
ORF1ab_6411,0.0
ORF1ab_6410,0.0
ORF1ab_6398,0.0
ORF1ab_6408,0.0
ORF1ab_6407,0.0
ORF1ab_6406,0.0
ORF1ab_6405,0.0
ORF1ab_6404,0.0
ORF1ab_6403,0.0
ORF1ab_6402,0.0
ORF1ab_6401,0.0
ORF1ab_6400,0.0
ORF1ab_6399,0.0
ORF1ab_6409,0.0
ORF1ab_5700,0.0
ORF1ab_5699,0.0
ORF1ab_5698,0.0
ORF1ab_5697,0.0
ORF1ab_5696,0.0
ORF1ab_5695,0.0
ORF1ab_5694,0.0
ORF1ab_5693,0.0
ORF1ab_5692,0.0
ORF1ab_5894,0.0
ORF1ab_5690,0.0
ORF1ab_5689,0.0
ORF1ab_5688,0.0
ORF1ab_5687,0.0
ORF1ab_5686,0.0
ORF1ab_5685,0.0
ORF1ab_5684,0.0
ORF1ab_5683,0.0
ORF1ab_5682,0.0
ORF1ab_5681,0.0
ORF1ab_5691,0.0
ORF1ab_5721,0.0
ORF1ab_5720,0.0
ORF1ab_5719,0.0
ORF1ab_5718,0.0
ORF1ab_5717,0.0
ORF1ab_5716,0.0
ORF1ab_5715,0.0
ORF1ab_5714,0.0
ORF1ab_5713,0.0
ORF1ab_5701,0.0
ORF1ab_5711,0.0
ORF1ab_5710,0.0
ORF1ab_5709,0.0
ORF1ab_5708,0.0
ORF1ab_5707,0.0
ORF1ab_5706,0.0
ORF1ab_5705,0.0
ORF1ab_5704,0.0
ORF1ab_5703,0.0
ORF1ab_5702,0.0
ORF1ab_5712,0.0
ORF1ab_5588,0.0
ORF1ab_5587,0.0
ORF1ab_5586,0.0
ORF1ab_5585,0.0
ORF1ab_5584,0.0
ORF1ab_5583,0.0
ORF1ab_5582,0.0
ORF1ab_5581,0.0
ORF1ab_5580,0.0
ORF1ab_5680,0.0
ORF1ab_5578,0.0
ORF1ab_5577,0.0
ORF1ab_5576,0.0
ORF1ab_5575,0.0
ORF1ab_5574,0.0
ORF1ab_5573,0.0
ORF1ab_5572,0.0
ORF1ab_5571,0.0
ORF1ab_5570,0.0
ORF1ab_5569,0.0
ORF1ab_5579,0.0
ORF1ab_5679,0.0
ORF1ab_5678,0.0
ORF1ab_5677,0.0
ORF1ab_5676,0.0
ORF1ab_5675,0.0
ORF1ab_5674,0.0
ORF1ab_5673,0.0
ORF1ab_5672,0.0
ORF1ab_5671,0.0
ORF1ab_5589,0.0
ORF1ab_5660,0.0
ORF1ab_5620,0.0
ORF1ab_5605,0.0
ORF1ab_5596,0.0
ORF1ab_5595,0.0
ORF1ab_5594,0.0
ORF1ab_5593,0.0
ORF1ab_5592,0.0
ORF1ab_5591,0.0
ORF1ab_5590,0.0
ORF1ab_5670,0.0
ORF1ab_5872,0.0
ORF1ab_5871,0.0
ORF1ab_5870,0.0
ORF1ab_5869,0.0
ORF1ab_5868,0.0
ORF1ab_5867,0.0
ORF1ab_5866,0.0
ORF1ab_5865,0.0
ORF1ab_5864,0.0
ORF1ab_5722,0.0
ORF1ab_5862,0.0
ORF1ab_5861,0.0
ORF1ab_5860,0.0
ORF1ab_5859,0.0
ORF1ab_5858,0.0
ORF1ab_5857,0.0
ORF1ab_5856,0.0
ORF1ab_5855,0.0
ORF1ab_5854,0.0
ORF1ab_5853,0.0
ORF1ab_5863,0.0
ORF1ab_5893,0.0
ORF1ab_5892,0.0
ORF1ab_5891,0.0
ORF1ab_5890,0.0
ORF1ab_5889,0.0
ORF1ab_5888,0.0
ORF1ab_5887,0.0
ORF1ab_5886,0.0
ORF1ab_5885,0.0
ORF1ab_5873,0.0
ORF1ab_5883,0.0
ORF1ab_5882,0.0
ORF1ab_5881,0.0
ORF1ab_5880,0.0
ORF1ab_5879,0.0
ORF1ab_5878,0.0
ORF1ab_5877,0.0
ORF1ab_5876,0.0
ORF1ab_5875,0.0
ORF1ab_5874,0.0
ORF1ab_5884,0.0
ORF1ab_5799,0.0
ORF1ab_5776,0.0
ORF1ab_5769,0.0
ORF1ab_5767,0.0
ORF1ab_5763,0.0
ORF1ab_5759,0.0
ORF1ab_5752,0.0
ORF1ab_5748,0.0
ORF1ab_5744,0.0
ORF1ab_5852,0.0
ORF1ab_5732,0.0
ORF1ab_5731,0.0
ORF1ab_5730,0.0
ORF1ab_5729,0.0
ORF1ab_5728,0.0
ORF1ab_5727,0.0
ORF1ab_5726,0.0
ORF1ab_5725,0.0
ORF1ab_5724,0.0
ORF1ab_5723,0.0
ORF1ab_5735,0.0
ORF1ab_5851,0.0
ORF1ab_5850,0.0
ORF1ab_5849,0.0
ORF1ab_5848,0.0
ORF1ab_5847,0.0
ORF1ab_5846,0.0
ORF1ab_5845,0.0
ORF1ab_5844,0.0
ORF1ab_5843,0.0
ORF1ab_5842,0.0
ORF1ab_5809,0.0
ORF1ab_5840,0.0
ORF1ab_5839,0.0
ORF1ab_5838,0.0
ORF1ab_5837,0.0
ORF1ab_5828,0.0
ORF1ab_5820,0.0
ORF1ab_5817,0.0
ORF1ab_5816,0.0
ORF1ab_5814,0.0
ORF1ab_5813,0.0
ORF1ab_5841,0.0
ORF1ab_1728,0.0
ORF1ab_1727,0.0
ORF1ab_1726,0.0
ORF1ab_1725,0.0
ORF1ab_1724,0.0
ORF1ab_1723,0.0
ORF1ab_1722,0.0
ORF1ab_1721,0.0
ORF1ab_1720,0.0
ORF1ab_2788,0.0
ORF1ab_1716,0.0
ORF1ab_1715,0.0
ORF1ab_1714,0.0
ORF1ab_1713,0.0
ORF1ab_1712,0.0
ORF1ab_1711,0.0
ORF1ab_1710,0.0
ORF1ab_1709,0.0
ORF1ab_1708,0.0
ORF1ab_1707,0.0
ORF1ab_1717,0.0
ORF1ab_1750,0.0
ORF1ab_1749,0.0
ORF1ab_1747,0.0
ORF1ab_1746,0.0
ORF1ab_1745,0.0
ORF1ab_1744,0.0
ORF1ab_1743,0.0
ORF1ab_1742,0.0
ORF1ab_1741,0.0
ORF1ab_1729,0.0
ORF1ab_1739,0.0
ORF1ab_1738,0.0
ORF1ab_1737,0.0
ORF1ab_1736,0.0
ORF1ab_1735,0.0
ORF1ab_1734,0.0
ORF1ab_1733,0.0
ORF1ab_1732,0.0
ORF1ab_1731,0.0
ORF1ab_1730,0.0
ORF1ab_1740,0.0
ORF1ab_1619,0.0
ORF1ab_1610,0.0
ORF1ab_1605,0.0
ORF1ab_1598,0.0
ORF1ab_1589,0.0
ORF1ab_1584,0.0
ORF1ab_1579,0.0
ORF1ab_1556,0.0
ORF1ab_1555,0.0
ORF1ab_1706,0.0
ORF1ab_1552,0.0
ORF1ab_1550,0.0
ORF1ab_1549,0.0
ORF1ab_1546,0.0
ORF1ab_1534,0.0
ORF1ab_1494,0.0
ORF1ab_1478,0.0
ORF1ab_1474,0.0
ORF1ab_1465,0.0
ORF1ab_1463,0.0
ORF1ab_1554,0.0
ORF1ab_1705,0.0
ORF1ab_1704,0.0
ORF1ab_1703,0.0
ORF1ab_1702,0.0
ORF1ab_1701,0.0
ORF1ab_1700,0.0
ORF1ab_1699,0.0
ORF1ab_1698,0.0
ORF1ab_1697,0.0
ORF1ab_1620,0.0
ORF1ab_1693,0.0
ORF1ab_1692,0.0
ORF1ab_1663,0.0
ORF1ab_1660,0.0
ORF1ab_1657,0.0
ORF1ab_1651,0.0
ORF1ab_1648,0.0
ORF1ab_1647,0.0
ORF1ab_1645,0.0
ORF1ab_1625,0.0
ORF1ab_1696,0.0
ORF1ab_1847,0.0
ORF1ab_1846,0.0
ORF1ab_1831,0.0
ORF1ab_1830,0.0
ORF1ab_1827,0.0
ORF1ab_1822,0.0
ORF1ab_1818,0.0
ORF1ab_1817,0.0
ORF1ab_1816,0.0
ORF1ab_1751,0.0
ORF1ab_1813,0.0
ORF1ab_1811,0.0
ORF1ab_1810,0.0
ORF1ab_1808,0.0
ORF1ab_1807,0.0
ORF1ab_1806,0.0
ORF1ab_1803,0.0
ORF1ab_1802,0.0
ORF1ab_1801,0.0
ORF1ab_1799,0.0
ORF1ab_1814,0.0
ORF1ab_1877,0.0
ORF1ab_1876,0.0
ORF1ab_1875,0.0
ORF1ab_1874,0.0
ORF1ab_1873,0.0
ORF1ab_1872,0.0
ORF1ab_1871,0.0
ORF1ab_1870,0.0
ORF1ab_1869,0.0
ORF1ab_1848,0.0
ORF1ab_1867,0.0
ORF1ab_1864,0.0
ORF1ab_1863,0.0
ORF1ab_1862,0.0
ORF1ab_1861,0.0
ORF1ab_1860,0.0
ORF1ab_1857,0.0
ORF1ab_1852,0.0
ORF1ab_1850,0.0
ORF1ab_1849,0.0
ORF1ab_1868,0.0
ORF1ab_1776,0.0
ORF1ab_1773,0.0
ORF1ab_1772,0.0
ORF1ab_1771,0.0
ORF1ab_1770,0.0
ORF1ab_1769,0.0
ORF1ab_1768,0.0
ORF1ab_1767,0.0
ORF1ab_1766,0.0
ORF1ab_1798,0.0
ORF1ab_1764,0.0
ORF1ab_1763,0.0
ORF1ab_1762,0.0
ORF1ab_1761,0.0
ORF1ab_1759,0.0
ORF1ab_1758,0.0
ORF1ab_1756,0.0
ORF1ab_1755,0.0
ORF1ab_1754,0.0
ORF1ab_1753,0.0
ORF1ab_1765,0.0
ORF1ab_1797,0.0
ORF1ab_1796,0.0
ORF1ab_1795,0.0
ORF1ab_1794,0.0
ORF1ab_1793,0.0
ORF1ab_1792,0.0
ORF1ab_1791,0.0
ORF1ab_1790,0.0
ORF1ab_1789,0.0
ORF1ab_1777,0.0
ORF1ab_1787,0.0
ORF1ab_1786,0.0
ORF1ab_1785,0.0
ORF1ab_1784,0.0
ORF1ab_1783,0.0
ORF1ab_1782,0.0
ORF1ab_1781,0.0
ORF1ab_1780,0.0
ORF1ab_1779,0.0
ORF1ab_1778,0.0
ORF1ab_1788,0.0
ORF1ab_430,0.0
ORF1ab_71,0.0
ORF1ab_428,0.0
ORF1ab_427,0.0
ORF1ab_426,0.0
ORF1ab_425,0.0
ORF1ab_424,0.0
ORF1ab_423,0.0
ORF1ab_422,0.0
ORF1ab_1458,0.0
ORF1ab_414,0.0
ORF1ab_409,0.0
ORF1ab_406,0.0
ORF1ab_362,0.0
ORF1ab_361,0.0
ORF1ab_360,0.0
ORF1ab_337,0.0
ORF1ab_336,0.0
ORF1ab_335,0.0
ORF1ab_334,0.0
ORF1ab_419,0.0
ORF1ab_608,0.0
ORF1ab_604,0.0
ORF1ab_601,0.0
ORF1ab_593,0.0
ORF1ab_590,0.0
ORF1ab_578,0.0
ORF1ab_577,0.0
ORF1ab_569,0.0
ORF1ab_568,0.0
ORF1ab_439,0.0
ORF1ab_559,0.0
ORF1ab_556,0.0
ORF1ab_542,0.0
ORF1ab_525,0.0
ORF1ab_511,0.0
ORF1ab_509,0.0
ORF1ab_497,0.0
ORF1ab_481,0.0
ORF1ab_446,0.0
ORF1ab_442,0.0
ORF1ab_562,0.0
ORF1ab_429,0.0
N_928,0.0
ORF1ab_251,0.0
ORF1ab_250,0.0
ORF1ab_249,0.0
ORF1ab_248,0.0
ORF1ab_247,0.0
ORF1ab_246,0.0
ORF1ab_245,0.0
ORF1ab_333,0.0
ORF1ab_223,0.0
ORF1ab_211,0.0
ORF1ab_202,0.0
ORF1ab_190,0.0
ORF1ab_185,0.0
ORF1ab_181,0.0
ORF1ab_174,0.0
ORF1ab_171,0.0
ORF1ab_170,0.0
ORF1ab_134,0.0
ORF1ab_242,0.0
ORF1ab_329,0.0
ORF1ab_328,0.0
ORF1ab_325,0.0
ORF1ab_319,0.0
ORF1ab_109,0.0
ORF1ab_292,0.0
ORF1ab_280,0.0
ORF1ab_262,0.0
ORF1ab_256,0.0
N_1196,0.0
ORF1ab_253,0.0
ORF1ab_252,0.0
ORF1ab_51,0.0
ORF1ab_49,0.0
ORF1ab_40,0.0
ORF1ab_28,0.0
ORF1ab_10,0.0
ORF10_114,0.0
ORF1ab_307,0.0
N_1155,0.0
ORF1ab_254,0.0
ORF1ab_1231,0.0
ORF1ab_1209,0.0
ORF1ab_1207,0.0
ORF1ab_1202,0.0
ORF1ab_1198,0.0
ORF1ab_1197,0.0
ORF1ab_1193,0.0
ORF1ab_1165,0.0
ORF1ab_1163,0.0
ORF1ab_611,0.0
ORF1ab_1155,0.0
ORF1ab_1135,0.0
ORF1ab_1128,0.0
ORF1ab_1094,0.0
ORF1ab_1084,0.0
ORF1ab_1066,0.0
ORF1ab_1054,0.0
ORF1ab_1050,0.0
ORF1ab_1048,0.0
ORF1ab_1042,0.0
ORF1ab_1162,0.0
